ID;Award;Artist;Title;Certification date;Label;Format;Release date;Category;Type;Certified Units;Genre
108465;Platinum;LESLIE GRACE & NORIEL;DURO Y SUAVE;September 24, 2018;SONY LATIN;SINGLEMORE DETAILS ;January 1, 2018; None;Latin;0.12 Million ;LATIN
108523;Platinum;SEBASTIAN YATRA;MANTRA;September 24, 2018;UNIVERSAL MUSIC LATINO;ALBUMMORE DETAILS ;May 18, 2018; None;Latin;0.12 Million ;LATIN
108413;Platinum;OZUNA;AURA;September 24, 2018;VP RECORDS;ALBUMMORE DETAILS ;August 24, 2018; None;Latin;0.18 Million ;LATIN
108408;Platinum;KAROL G;A ELLA;September 24, 2018;UNIVERSAL MUSIC LATINO;SINGLEMORE DETAILS ;May 5, 2017; None;Latin;0.12 Million ;LATIN
108469;Platinum;PRINCE ROYCE;EL CLAVO;September 24, 2018;SONY LATIN;SINGLEMORE DETAILS ;March 16, 2018;SOLO;Latin;0.24 Million ;LATIN
108527;Platinum;MARK B;ME LLUEVEN;September 24, 2018;ALOFOKE MUSIC;SINGLEMORE DETAILS ;January 16, 2017; None;Latin;0.12 Million ;LATIN
108586;Diamond;DADDY YANKEE;VUELVE;September 24, 2018;UNIVERSAL MUSIC LATINO;SINGLEMORE DETAILS ;September 29, 2017;SOLO;Latin;0.6 Million ;LATIN
108301;Platinum;LIL SKIES;RED ROSES (FEAT. LANDON CUBE);September 24, 2018;ALL WE GOT ENT.;SINGLEMORE DETAILS ;July 14, 2017; None;Digital;1 Million ;R&B/HIP HOP
108492;Platinum;KAROL G;HELLO;September 24, 2018;UNIVERSAL MUSIC LATINO;SINGLEMORE DETAILS ;November 4, 2016; None;Latin;0.12 Million ;LATIN
108243;Platinum;KIRK FRANKLIN;I SMILE;September 24, 2018;RCA INSPIRATION;SINGLEMORE DETAILS ;February 11, 2011;SOLO;Digital;1 Million ;CHRISTIAN/GOSP
108495;Platinum;DADDY YANKEE;HULA HOOP;September 24, 2018;UNIVERSAL MUSIC LATINO;SINGLEMORE DETAILS ;March 3, 2017;SOLO;Latin;0.12 Million ;LATIN
108431;Platinum;PRINCE ROYCE & SHAKIRA;DEJA VU;September 24, 2018;SONY LATIN;SINGLEMORE DETAILS ;February 20, 2017; None;Latin;0.54 Million ;LATIN
108129;Platinum;KANYE WEST;ALL MINE;September 21, 2018;G.O.O.D MUSIC / DEF JAM RECORDINGS;SINGLEMORE DETAILS ;June 1, 2018;SOLO;Digital;1 Million ;R&B/HIP HOP
108177;Platinum;D.R.A.M.;BROCCOLI;September 21, 2018;WAVERECORDINGS / EMPIRE / ATLANTIC;SINGLEMORE DETAILS ;April 6, 2016; None;Digital;7 Million ;R&B/HIP HOP
108355;Platinum;MAROON 5;WAIT;September 21, 2018;222 RECORDS / INTERSCOPE;SINGLEMORE DETAILS ;October 31, 2017;GROUP;Digital;1 Million ;POP
108167;Platinum;ELLA MAI;BOO'D UP;September 21, 2018;10 SUMMERS RECORDS / INTERSCOPE RECORDS;SINGLEMORE DETAILS ;February 22, 2017; None;Digital;3 Million ;R&B/HIP HOP
108153;Platinum;TRAVIS SCOTT;BEIBS IN THE TRAP (FEAT. NAV);September 21, 2018;EPIC;SINGLEMORE DETAILS ;September 2, 2016; None;Digital;2 Million ;R&B/HIP HOP
108310;Platinum;XXXTENTACION;SAD!;September 21, 2018;BAD VIBES FOREVER;SINGLEMORE DETAILS ;March 2, 2018; None;Digital;2 Million ;POP
108379;Platinum;IMAGINE DRAGONS;EVOLVE;September 21, 2018;KIDINAKORNER / INTERSCOPE ;ALBUMMORE DETAILS ;June 23, 2017;GROUP;Standard;2 Million ;ROCK
108142;Gold;TORY LANEZ;B.I.D.;September 21, 2018;MADLOVE/INTERSCOPE;SINGLEMORE DETAILS ;February 15, 2018; None;Digital;0.5 Million ;R&B/HIP HOP
108368;Platinum;TRAVIS SCOTT;ASTROWORLD;September 21, 2018;EPIC;ALBUMMORE DETAILS ;August 3, 2018; None;Standard;1 Million ;R&B/HIP HOP
108220;Platinum;MAROON 5;GIRLS LIKE YOU;September 21, 2018;222 RECORDS / INTERSCOPE;SINGLEMORE DETAILS ;November 3, 2017;GROUP;Digital;1 Million ;POP
108342;Platinum;TRAVIS SCOTT;THROUGH THE LATE NIGHT;September 21, 2018;EPIC;SINGLEMORE DETAILS ;September 2, 2016; None;Digital;1 Million ;R&B/HIP HOP
108222;Gold;NAPPY ROOTS;GOOD DAY;September 21, 2018;NAPPY ROOTS ENTERTAINMENT;SINGLEMORE DETAILS ;August 5, 2008;GROUP;Digital;0.5 Million ;R&B/HIP HOP
108184;Platinum;MAROON 5;COLD;September 21, 2018;222 RECORDS / INTERSCOPE;SINGLEMORE DETAILS ;November 3, 2017;GROUP;Digital;1 Million ;POP
108344;Gold;DJ KHALED;TOP OFF;September 21, 2018;EPIC;SINGLEMORE DETAILS ;March 3, 2018;SOLO;Digital;0.5 Million ;R&B/HIP HOP
108395;Gold;EMINEM;REVIVAL;September 21, 2018;SHADY / AFTERMATH / INTERSCOPE;ALBUMMORE DETAILS ;December 15, 2017;SOLO;Standard;0.5 Million ;R&B/HIP HOP
108617;Platinum;TRAVIS SCOTT;BUTTERFLY EFFECT;September 21, 2018;EPIC;SINGLEMORE DETAILS ;May 18, 2017; None;Digital;3 Million ;R&B/HIP HOP
108403;Gold;KANYE WEST;YE;September 21, 2018;G.O.O.D MUSIC / DEF JAM RECORDINGS;ALBUMMORE DETAILS ;June 1, 2018;SOLO;Standard;0.5 Million ;R&B/HIP HOP
108224;Platinum;LANCO;GREATEST LOVE STORY;September 20, 2018;ARISTA NASHVILLE;SINGLEMORE DETAILS ;April 15, 2016; None;Digital;2 Million ;COUNTRY
108500;Platinum;DE LA GHETTO, DADDY YANKEE, OZUNA;LA FORMULA;September 20, 2018;WARNER MUSIC LATINA;SINGLEMORE DETAILS ;September 15, 2017; None;Latin;0.18 Million ;LATIN
108216;Platinum;6IX9INE;FEFE;September 20, 2018;TENTHOUSAND PROJECTS;SINGLEMORE DETAILS ;July 22, 2018; None;Digital;2 Million ;R&B/HIP HOP
108411;Platinum;DE LA GHETTO;ACERCATE;September 20, 2018;WARNER MUSIC LATINA;SINGLEMORE DETAILS ;June 10, 2016; None;Latin;0.12 Million ;LATIN
108337;Gold;RUDIMENTAL;THESE DAYS (FEAT. JESS GLYNNE, MACKLEMORE & DAN CAPLEN);September 20, 2018;ATLANTIC RECORDS;SINGLEMORE DETAILS ;January 19, 2018; None;Digital;0.5 Million ;POP
108021;Platinum;THE CHAINSMOKERS & COLDPLAY;SOMETHING JUST LIKE THIS;September 17, 2018;COLUMBIA;SINGLEMORE DETAILS ;February 17, 2017; None;Digital;5 Million ;POP
107907;Platinum;THE CHAINSMOKERS;DON'T LET ME DOWN;September 17, 2018;COLUMBIA;SINGLEMORE DETAILS ;February 5, 2016; None;Digital;6 Million ;POP
108558;Platinum;RVSSIAN;SI TU LO DEJAS (FEAT. NICKY JAM, FARRUKO, ARCANGEL & KONSHENS);September 17, 2018;HEAD CONCUSSION RECORDS;SINGLEMORE DETAILS ;August 3, 2017; None;Latin;0.36 Million ;LATIN
108125;Platinum;KHALID & NORMANI;LOVE LIES;September 17, 2018;RCA;SINGLEMORE DETAILS ;February 14, 2018; None;Digital;2 Million ;R&B/HIP HOP
108030;Gold;THE CHAINSMOKERS;THE ONE;September 17, 2018;COLUMBIA;SINGLEMORE DETAILS ;March 27, 2017; None;Digital;0.5 Million ;POP
107889;Diamond;THE CHAINSMOKERS;CLOSER;September 17, 2018;COLUMBIA;SINGLEMORE DETAILS ;July 29, 2016; None;Digital;10 Million ;POP
108041;Gold;THE CHAINSMOKERS & TRITONAL;UNTIL YOU WERE GONE (FEAT. EMILY WARREN);September 17, 2018;COLUMBIA;SINGLEMORE DETAILS ;September 18, 2015; None;Digital;0.5 Million ;POP
107998;Platinum;THE CHAINSMOKERS;ROSES;September 17, 2018;COLUMBIA;SINGLEMORE DETAILS ;March 10, 2015; None;Digital;4 Million ;POP
107999;Gold;THE CHAINSMOKERS;SETTING FIRES;September 17, 2018;COLUMBIA;SINGLEMORE DETAILS ;November 4, 2016; None;Digital;0.5 Million ;POP
108300;Platinum;TIESTO;RED LIGHTS;September 17, 2018;CASABLANCA/REPUBLIC;SINGLEMORE DETAILS ;December 17, 2014; None;Digital;1 Million ;DANCE/ELEC
108016;Gold;THE CHAINSMOKERS;SICK BOY;September 17, 2018;COLUMBIA;SINGLEMORE DETAILS ;January 17, 2018; None;Digital;0.5 Million ;POP
108117;Gold;ANUEL AA;NA' NUEVO;September 14, 2018;REAL HASTA LA MUERTE / GLAD EMPIRE;SINGLEMORE DETAILS ;July 17, 2018; None;Latin;0.03 Million ;LATIN
108118;Platinum;ANUEL AA;QUIERE BEBER;September 14, 2018;REAL HASTA LA MUERTE / GLAD EMPIRE;SINGLEMORE DETAILS ;July 17, 2018; None;Latin;0.06 Million ;LATIN
108120;Gold;NIO GARCIA, CASPER MAGICO & DARELL;QUIERE FUMAR;September 14, 2018;FLOW LA MOVIE, INC / GLAD EMPIRE LLC;SINGLEMORE DETAILS ;March 9, 2018; None;Latin;0.03 Million ;LATIN
108121;Platinum;ANUEL AA;REAL HASTA LA MUERTE;September 14, 2018;REAL HASTA LA MUERTE / GLAD EMPIRE;ALBUMMORE DETAILS ;July 17, 2018; None;Latin;0.06 Million ;LATIN
108124;Gold;ANUEL AA;YEEZY (FEAT. NENGO FLOW);September 14, 2018;REAL HASTA LA MUERTE / GLAD EMPIRE;SINGLEMORE DETAILS ;July 17, 2018; None;Latin;0.03 Million ;LATIN
108082;Gold;SHAWN MENDES;SHAWN MENDES;September 14, 2018;ISLAND RECORDS;ALBUMMORE DETAILS ;May 25, 2018; None;Standard;0.5 Million ;POP
108128;Gold;MIKY WOODZ;ANTES DE MORIRME;September 14, 2018;GOLD2 LATIN MUSIC / GLAD EMPIRE;SINGLEMORE DETAILS ;November 22, 2017; None;Latin;0.03 Million ;LATIN
108089;Platinum;ANUEL AA;BRINDEMOS (FEAT. OZUNA);September 14, 2018;REAL HASTA LA MUERTE / GLAD EMPIRE;SINGLEMORE DETAILS ;July 17, 2018; None;Latin;0.12 Million ;LATIN
108113;Platinum;MIKY WOODZ & BAD BUNNY;ESTAMOS CLEAR;September 14, 2018;GOLD2 LATIN MUSIC;SINGLEMORE DETAILS ;December 30, 2017; None;Latin;0.06 Million ;LATIN
108115;Platinum;ANUEL AA;HIPOCRITA (FEAT. ZION);September 14, 2018;REAL HASTA LA MUERTE / GLAD EMPIRE;SINGLEMORE DETAILS ;July 17, 2018; None;Latin;0.06 Million ;LATIN
107924;Platinum;JON PARDI;HEAD OVER BOOTS;September 13, 2018;CAPITOL NASHVILLE;SINGLEMORE DETAILS ;September 3, 2015; None;Digital;2 Million ;COUNTRY
108060;Platinum;MAROON 5;WON'T GO HOME WITHOUT YOU;September 13, 2018;A&M/OCTONE;SINGLEMORE DETAILS ;May 16, 2007;GROUP;Digital;2 Million ;ROCK
108329;Platinum;MAROON 5;SUNDAY MORNING;September 13, 2018;A&M/OCTONE;SINGLEMORE DETAILS ;June 25, 2002;GROUP;Digital;2 Million ;POP
107921;Platinum;MAROON 5;HARDER TO BREATHE;September 13, 2018;A&M/OCTONE;SINGLEMORE DETAILS ;April 27, 2007;GROUP;Digital;1 Million ;POP
107934;Gold;MAROON 5;LUCKY STRIKE;September 13, 2018;222 RECORDS / INTERSCOPE;SINGLEMORE DETAILS ;June 20, 2012;GROUP;Digital;0.5 Million ;POP
108040;Platinum;DJ SNAKE & LIL JON;TURN DOWN FOR WHAT?;September 13, 2018;COLUMBIA;SINGLEMORE DETAILS ;December 18, 2013;GROUP;Digital;6 Million ; None
107933;Platinum;MAROON 5;LOVE SOMEBODY;September 13, 2018;222 RECORDS / INTERSCOPE;SINGLEMORE DETAILS ;June 20, 2012;GROUP;Digital;2 Million ;POP
107962;Platinum;MAROON 5;NEVER GONNA LEAVE THIS BED;September 13, 2018;A&M/OCTONE;SINGLEMORE DETAILS ;September 21, 2010;GROUP;Digital;1 Million ;POP
108123;Gold;PRINCE CHRISHAN;SIN CITY;September 13, 2018;RIGHT NOW SOUND;SINGLEMORE DETAILS ;August 4, 2015; None;Latin;0.03 Million ;LATIN
108339;Platinum;MAROON 5;THIS LOVE;September 13, 2018;A&M/OCTONE;SINGLEMORE DETAILS ;June 25, 2002;GROUP;Digital;2 Million ;POP
107972;Platinum;MAROON 5;ONE MORE NIGHT;September 13, 2018;222 RECORDS / INTERSCOPE;SINGLEMORE DETAILS ;June 20, 2012;GROUP;Digital;6 Million ;POP
108042;Platinum;MAROON 5;WAKE UP CALL;September 13, 2018;A&M/OCTONE;SINGLEMORE DETAILS ;May 16, 2007;GROUP;Digital;2 Million ;ROCK
107930;Platinum;MAROON 5;IF I NEVER SEE YOUR FACE AGAIN;September 13, 2018;222 RECORDS / INTERSCOPE;SINGLEMORE DETAILS ;May 16, 2007;GROUP;Digital;1 Million ;ROCK
107982;Platinum;MAROON 5;PAYPHONE;September 13, 2018;222 RECORDS / INTERSCOPE;SINGLEMORE DETAILS ;June 26, 2012;GROUP;Digital;7 Million ;POP
107926;Platinum;JON PARDI;HEARTACHE ON THE DANCEFLOOR;September 13, 2018;CAPITOL RECORDS NASHVILLE;SINGLEMORE DETAILS ;May 1, 2017; None;Digital;1 Million ;COUNTRY
107938;Platinum;MAROON 5;MAKES ME WONDER;September 13, 2018;A&M/OCTONE;SINGLEMORE DETAILS ;May 16, 2007;GROUP;Digital;3 Million ;POP
107898;Platinum;JON PARDI;DIRT ON MY BOOTS;September 13, 2018;CAPITOL RECORDS NASHVILLE;SINGLEMORE DETAILS ;June 17, 2016; None;Digital;2 Million ;COUNTRY
108013;Platinum;MAROON 5;SHE WILL BE LOVED;September 13, 2018;A&M/OCTONE;SINGLEMORE DETAILS ;July 1, 2003;GROUP;Digital;4 Million ;POP
107953;Platinum;MAROON 5;MOVES LIKE JAGGER;September 13, 2018;A&M/OCTONE;SINGLEMORE DETAILS ;June 21, 2011;GROUP;Digital;9 Million ;POP
107895;Platinum;MAROON 5;DAYLIGHT;September 13, 2018;222 RECORDS / INTERSCOPE;SINGLEMORE DETAILS ;June 26, 2012;GROUP;Digital;2 Million ;POP
107943;Platinum;MAROON 5;MISERY;September 13, 2018;A&M/OCTONE;SINGLEMORE DETAILS ;September 15, 2010;GROUP;Digital;2 Million ;POP
108092;Gold;PLAY-N-SKILLZ;CUIDAO (FEAT. YANDEL & MESSIAH);September 12, 2018;SONY LATIN;SINGLEMORE DETAILS ;March 23, 2018; None;Latin;0.03 Million ;LATIN
108059;Platinum;THE REVIVALISTS;WISH I KNEW YOU;September 11, 2018;RAZOR & TIE;SINGLEMORE DETAILS ;July 17, 2015; None;Digital;1 Million ;ALTERNATIVE
107909;Platinum;FLO RIDA;ELEVATOR;September 11, 2018;ATLANTIC;SINGLEMORE DETAILS ;March 18, 2008;SOLO;Digital;1 Million ;POP
108026;Gold;ED SHEERAN;SUPERMARKET FLOWERS;September 11, 2018;ATLANTIC RECORDS;SINGLEMORE DETAILS ;March 3, 2017;SOLO;Digital;0.5 Million ;POP
108074;Platinum;FLEETWOOD MAC;FLEETWOOD MAC;September 11, 2018;RHINO;ALBUMMORE DETAILS ;July 11, 1975;GROUP;Standard;7 Million ;ROCK
107963;Gold;ED SHEERAN;NEW MAN;September 11, 2018;ATLANTIC RECORDS;SINGLEMORE DETAILS ;March 3, 2017;SOLO;Digital;0.5 Million ;POP
107987;Platinum;ED SHEERAN;PERFECT;September 11, 2018;ATLANTIC RECORDS;SINGLEMORE DETAILS ;March 3, 2017;SOLO;Digital;7 Million ;POP
108067;Platinum;ED SHEERAN;÷;September 11, 2018;ATLANTIC RECORDS;ALBUMMORE DETAILS ;March 3, 2017;SOLO;Standard;4 Million ;POP
107919;Platinum;FLO RIDA;GOOD FEELING;September 11, 2018;ATLANTIC;SINGLEMORE DETAILS ;August 28, 2011;SOLO;Digital;5 Million ;POP
107928;Gold;ED SHEERAN;HOW WOULD YOU FEEL (PAEAN);September 11, 2018;ATLANTIC RECORDS;SINGLEMORE DETAILS ;February 17, 2017;SOLO;Digital;0.5 Million ;POP
107960;Platinum;FLO RIDA;MY HOUSE;September 11, 2018;ATLANTIC RECORDS;SINGLEMORE DETAILS ;March 17, 2015;SOLO;Digital;6 Million ;R&B/HIP HOP
108098;Platinum;PITBULL, EL CHOMBO, KAROL G;DAME TU COSITA (FEAT. CUTTY RANKS);September 11, 2018;ULTRA RECORDS;SINGLEMORE DETAILS ;May 9, 2018; None;Latin;0.42 Million ;LATIN
107879;Platinum;ED SHEERAN;CASTLE ON THE HILL;September 11, 2018;ATLANTIC RECORDS;SINGLEMORE DETAILS ;January 6, 2017;SOLO;Digital;3 Million ;POP
107966;Platinum;BILLIE EILISH;OCEAN EYES;September 11, 2018;DARKROOM / INTERSCOPE RECORDS;SINGLEMORE DETAILS ;January 8, 2016; None;Digital;1 Million ;ALTERNATIVE
108045;Gold;ED SHEERAN;WHAT DO I KNOW;September 11, 2018;ATLANTIC RECORDS;SINGLEMORE DETAILS ;March 3, 2017;SOLO;Digital;0.5 Million ;POP
108085;Platinum;FLEETWOOD MAC;THE VERY BEST OF FLEETWOOD MAC;September 11, 2018;RHINO;ALBUMMORE DETAILS ;September 30, 2002;GROUP;Standard;4 Million ;ROCK
107911;Platinum;ED SHEERAN;GALWAY GIRL;September 11, 2018;ATLANTIC RECORDS;SINGLEMORE DETAILS ;March 3, 2017;SOLO;Digital;1 Million ;POP
108273;Gold;ED SHEERAN;NANCY MULLIGAN;September 11, 2018;ATLANTIC RECORDS;SINGLEMORE DETAILS ;March 3, 2017;SOLO;Digital;0.5 Million ;POP
107900;Platinum;ED SHEERAN;DIVE;September 11, 2018;ATLANTIC RECORDS;SINGLEMORE DETAILS ;March 3, 2017;SOLO;Digital;1 Million ;POP
108009;Platinum;ED SHEERAN;SHAPE OF YOU;September 11, 2018;ATLANTIC RECORDS;SINGLEMORE DETAILS ;January 6, 2017;SOLO;Digital;9 Million ;POP
108051;Platinum;FLO RIDA;WHISTLE;September 11, 2018;ATLANTIC RECORDS;SINGLEMORE DETAILS ;April 24, 2012;SOLO;Digital;5 Million ;POP
108371;Gold;LOGIC;BOBBY TARANTINO II;September 11, 2018;DEF JAM;ALBUMMORE DETAILS ;May 5, 2017; None;Standard;0.5 Million ;R&B/HIP HOP
108057;Platinum;FLO RIDA;WILD ONES;September 11, 2018;ATLANTIC RECORDS;SINGLEMORE DETAILS ;December 20, 2011;SOLO;Digital;5 Million ;POP
107892;Gold;PITBULL, EL CHOMBO, KAROL G;DAME TU COSITA (FEAT. CUTTY RANKS);September 11, 2018;ULTRA RECORDS;SINGLEMORE DETAILS ;May 9, 2018; None;Latin;0.42 Million ;LATIN
107891;Gold;ANDERSON .PAAK;COME DOWN;September 11, 2018;STEEL WOOL / OBE / ART CLUB / EMPIRE;SINGLEMORE DETAILS ;January 10, 2016; None;Digital;0.5 Million ;R&B/HIP HOP
107964;Gold;MARTIN GARRIX;OCEAN (FEAT. KHALID);September 10, 2018;RCA;SINGLEMORE DETAILS ;June 15, 2018; None;Digital;0.5 Million ; None
107871;Gold;RED;ALREADY OVER;September 10, 2018;ESSENTIAL RECORDS ;SINGLEMORE DETAILS ;June 6, 2006; None;Digital;0.5 Million ;CHRISTIAN/GOSP
107927;Gold;DYLAN SCOTT;HOOKED;September 10, 2018;CURB RECORDS;SINGLEMORE DETAILS ;June 29, 2017; None;Digital;0.5 Million ;COUNTRY
108077;Gold;JOHN COLTRANE;MY FAVORITE THINGS;September 7, 2018;RHINO;ALBUMMORE DETAILS ;March 1, 1961;SOLO;Standard;0.5 Million ;JAZZ
107875;Gold;RUSSELL DICKERSON;BLUE TACOMA;September 7, 2018;TRIPLE TIGERS;SINGLEMORE DETAILS ;October 13, 2017; None;Digital;0.5 Million ;COUNTRY
108372;Gold;KEVIN GATES;BY ANY MEANS;September 7, 2018;BREAD WINNERS ASSOCIATION / ATLANTIC RECORDS;ALBUMMORE DETAILS ;March 17, 2014; None;Standard;0.5 Million ;R&B/HIP HOP
108393;Platinum;KEVIN GATES;LUCA BRASI 2;September 7, 2018;BREAD WINNERS ASSOCIATION / ATLANTIC RECORDS;ALBUMMORE DETAILS ;December 14, 2014; None;Standard;1 Million ;R&B/HIP HOP
108076;Gold;JOHN COLTRANE;GIANT STEPS;September 7, 2018;RHINO;ALBUMMORE DETAILS ;January 27, 1960;SOLO;Standard;0.5 Million ;JAZZ
107864;Platinum;OZUNA;UNA FLOR;September 6, 2018;VP RECORDS;SINGLEMORE DETAILS ;August 25, 2017; None;Latin;0.24 Million ;LATIN
107790;Platinum;OZUNA;EGOISTA;September 6, 2018;VP RECORDS;SINGLEMORE DETAILS ;August 25, 2017; None;Latin;0.24 Million ;LATIN
107766;Gold;NICKI MINAJ;QUEEN;September 6, 2018;YOUNG MONEY / CASH MONEY / REPUBLIC RECORDS;ALBUMMORE DETAILS ;August 10, 2018;SOLO;Standard;0.5 Million ;R&B/HIP HOP
107837;Diamond;OZUNA;SIGUELO BAILANDO;September 6, 2018;VP RECORDS;SINGLEMORE DETAILS ;August 25, 2017; None;Latin;0.78 Million ;LATIN
107726;Platinum;KIIARA;GOLD;September 6, 2018;ATLANTIC RECORDS;SINGLEMORE DETAILS ;October 24, 2015; None;Digital;3 Million ;POP
107774;Platinum;STEVE AOKI, DADDY YANKEE, PLAY-N-SKILLZ & ELVIS CRESPO;AZUKITA;September 6, 2018;ULTRA RECORDS;SINGLEMORE DETAILS ;February 2, 2018; None;Latin;0.06 Million ;LATIN
107764;Platinum;THOMAS RHETT;LIFE CHANGES;September 6, 2018;THE VALORY MUSIC CO;ALBUMMORE DETAILS ;September 8, 2017; None;Standard;1 Million ;COUNTRY
107763;Platinum;311;GREATEST HITS '93 - '03;September 6, 2018;VOLCANO;ALBUMMORE DETAILS ;June 8, 2004;GROUP;Standard;1 Million ; None
107719;Gold;CHARLIE PUTH;DONE FOR ME (FEAT. KEHLANI);September 5, 2018;ATLANTIC RECORDS;SINGLEMORE DETAILS ;March 15, 2018; None;Digital;0.5 Million ;POP
107751;Platinum;KEHLANI;THE WAY (FEAT. CHANCE THE RAPPER);September 5, 2018;ATLANTIC RECORDS;SINGLEMORE DETAILS ;April 28, 2015; None;Digital;1 Million ;R&B/HIP HOP
107776;Gold;LELE PONS;CELOSO;September 5, 2018;10:22 PM;SINGLEMORE DETAILS ;August 17, 2018; None;Latin;0.03 Million ;LATIN
107815;Diamond;OZUNA;SE PREPARO;September 4, 2018;VP RECORDS;SINGLEMORE DETAILS ;August 25, 2017; None;Latin;1.26 Million ;LATIN
107772;Gold;PORTUGAL. THE MAN;WOODSTOCK;August 31, 2018;ATLANTIC RECORDS;ALBUMMORE DETAILS ;June 16, 2017; None;Standard;0.5 Million ;ALTERNATIVE
107721;Gold;KENNY CHESNEY;GET ALONG;August 31, 2018;BLUE CHAIR RECORDS / WARNER BROS NASHVILLE;SINGLEMORE DETAILS ;April 6, 2018;SOLO;Digital;0.5 Million ;COUNTRY
107869;Platinum;DRACO;VAGABUNDO;August 31, 2018;SONY LATIN;ALBUMMORE DETAILS ;June 18, 1996; None;Latin;0.06 Million ;LATIN
107746;Platinum;DAN + SHAY;NOTHIN' LIKE YOU;August 31, 2018;WARNER BROS;SINGLEMORE DETAILS ;February 23, 2015; None;Digital;1 Million ;COUNTRY
108101;Diamond;OZUNA;DILE QUE TU ME QUIERES;August 31, 2018;VP RECORDS;SINGLEMORE DETAILS ;June 6, 2016; None;Latin;0.72 Million ;LATIN
107718;Gold;THE GREATEST SHOWMAN ENSEMBLE;COME ALIVE;August 31, 2018;ATLANTIC RECORDS;SINGLEMORE DETAILS ;December 8, 2017; None;Digital;0.5 Million ;POP
107717;Platinum;CHRIS JANSON;BUY ME A BOAT;August 31, 2018;WARNER BROS;SINGLEMORE DETAILS ;March 20, 2015; None;Digital;2 Million ;COUNTRY
107709;Platinum;SELENA GOMEZ;BACK TO YOU;August 31, 2018;INTERSCOPE;SINGLEMORE DETAILS ;May 15, 2018;SOLO;Digital;1 Million ;POP
107769;Platinum;RYAN CABRERA;TAKE IT ALL AWAY;August 31, 2018;ATLANTIC RECORDS;ALBUMMORE DETAILS ;August 17, 2004;SOLO;Standard;1 Million ;POP
107756;Platinum;FUTURE;DS2;August 30, 2018;EPIC;ALBUMMORE DETAILS ;July 17, 2015;SOLO;Standard;2 Million ;R&B/HIP HOP
107733;Platinum;CAMILA CABELLO;HAVANA (FEAT. YOUNG THUG);August 30, 2018;EPIC;SINGLEMORE DETAILS ;August 3, 2017; None;Digital;6 Million ;POP
107753;Platinum;FUTURE;THOUGHT IT WAS A DROUGHT;August 30, 2018;EPIC;SINGLEMORE DETAILS ;July 17, 2015;SOLO;Digital;1 Million ;R&B/HIP HOP
107912;Platinum;21 SAVAGE, OFFSET & METRO BOOMIN;GHOSTFACE KILLERS (FEAT. TRAVIS SCOTT);August 30, 2018;EPIC;SINGLEMORE DETAILS ;October 31, 2017; None;Digital;1 Million ;R&B/HIP HOP
107767;Gold;ANNE-MARIE;SPEAK YOUR MIND;August 30, 2018;WARNER BROS RECORDS ;ALBUMMORE DETAILS ;April 27, 2018; None;Standard;0.5 Million ;POP
107797;Diamond;OZUNA;ODISEA;August 29, 2018;VP RECORDS-NEW MASTERS;ALBUMMORE DETAILS ;August 25, 2017; None;Latin;0.66 Million ;LATIN
107809;Platinum;RVSSIAN;PRIVADO;August 29, 2018;HEAD CONCUSSION RECORDS;SINGLEMORE DETAILS ;November 18, 2016; None;Latin;0.18 Million ;LATIN
107851;Gold;EL ALFA;SUAVE;August 29, 2018;EL JEFE RECORD MUSIC;SINGLEMORE DETAILS ;December 18, 2017; None;Latin;0.03 Million ;LATIN
107852;Diamond;OZUNA;TU FOTO;August 29, 2018;VP RECORDS;SINGLEMORE DETAILS ;August 25, 2017; None;Latin;0.66 Million ;LATIN
107710;Platinum;YG;BIG BANK;August 28, 2018;DEF JAM;SINGLEMORE DETAILS ;May 23, 2018; None;Digital;1 Million ;R&B/HIP HOP
107813;Gold;NENGO FLOW, SINFONICO, DARELL, ELE A EL DOMINIO, & JON Z;REAL G'S;August 28, 2018;INNERCAT-360 RECORDS;SINGLEMORE DETAILS ;November 3, 2017; None;Latin;0.03 Million ;LATIN
107714;Platinum;CAM;BURNING HOUSE;August 28, 2018;ARISTA NASHVILLE;SINGLEMORE DETAILS ;March 31, 2015; None;Digital;2 Million ;COUNTRY
107814;Gold;KELMITT, LARY OVER, & FARRUKO;RECUERDOS;August 28, 2018;CARBON FIBER MUSIC;SINGLEMORE DETAILS ;October 20, 2017; None;Latin;0.03 Million ;LATIN
107775;Gold;EL ALFA, DE LA GHETTO, FARRUKO, VILLANO SAM, NORIEL, ZION, & BRYANT MEYERS;BANDA DE CAMION (REMIX);August 28, 2018;EL JEFE RECORD MUSIC;SINGLEMORE DETAILS ;November 17, 2017; None;Latin;0.03 Million ;LATIN
107737;Platinum;DJ SNAKE;LET ME LOVE YOU (FEAT. JUSTIN BIEBER);August 23, 2018;INTERSCOPE;SINGLEMORE DETAILS ;August 5, 2016; None;Digital;4 Million ;R&B/HIP HOP
107647;Platinum;MICHAEL JACKSON;WILL YOU BE THERE?;August 23, 2018;EPIC;SINGLEMORE DETAILS ;June 22, 1993;SOLO;Digital;1 Million ;POP
107595;Platinum;MICHAEL JACKSON;MAN IN THE MIRROR;August 23, 2018;EPIC;SINGLEMORE DETAILS ;January 16, 1988;SOLO;Digital;3 Million ;POP
107742;Platinum;RUSS;LOSIN CONTROL;August 23, 2018;COLUMBIA / RUSS MY WAY INC.;SINGLEMORE DETAILS ;November 13, 2015; None;Digital;3 Million ;R&B/HIP HOP
